Filename,Subset-type,Speaker-ID,Chapter-ID,Segment-ID,Gender,Ref_trans.,Hyp_trans.,WER
8842-302196-0012.flac,dev-clean,8842,302196,12,F,"THIS HAS INDUCED SOME EDITORS OF THE VITA NUOVA TO EXPLAIN THE TITLE AS MEANING EARLY LIFE
",THIS HASN'T DO SOME EDITORS OF THE VITA NUOVA TO EXPLAIN THE TITLE AS MEETING EARLY LIFE,0.176470588
8842-302201-0000.flac,dev-clean,8842,302201,0,F,"THEREAFTER THIS SONNET BRED IN ME DESIRE TO WRITE DOWN IN VERSE FOUR OTHER THINGS TOUCHING MY CONDITION THE WHICH THINGS IT SEEMED TO ME THAT I HAD NOT YET MADE MANIFEST
",THEREAFTER THE SONIC BREAD AND ME DESIRE TO WRITE DOWN AND VERSE FOR OTHER THINGS TOUCHING MY CONDITION THE WITCH THINGS THAT SEEMED TO ME THAT I HAD NOT YET MADE MANIFEST,0.25
8842-302201-0001.flac,dev-clean,8842,302201,1,F,"WHICH THING BEING THUS THERE CAME A DAY WHEN CERTAIN LADIES TO WHOM IT WAS WELL KNOWN THEY HAVING BEEN WITH ME AT DIVERS TIMES IN MY TROUBLE WERE MET TOGETHER FOR THE PLEASURE OF GENTLE COMPANY
",WHICH FINDING ROSTER CAME A DAY WHEN CERTAIN LADIES TO WHOM IT WAS WELL-KNOWN THEY HAVEN'T BEEN WITH ME AT THE FIRST TIMES IN MY TROUBLE WERE MET TOGETHER FOR THE PLEASURE OF CATTLE COMPANY,0.216216216
8842-302201-0002.flac,dev-clean,8842,302201,2,F,"BUT WHEN I STILL SPAKE NOT ONE OF THEM WHO BEFORE HAD BEEN TALKING WITH ANOTHER ADDRESSED ME BY MY NAME SAYING TO WHAT END LOVEST THOU THIS LADY SEEING THAT THOU CANST NOT SUPPORT HER PRESENCE
",BUT WHEN I STILL SPEAK NOT ONE OF THEM WHO BEFORE HAVE BEEN TALKING WITH ANOTHER ADDRESS ME BY MY NAME SAYING TO WHAT I LOVE ABOUT THIS LADY SING THAT THOU CANST NOT SUPPORT HER PRESENTS,0.216216216
8842-302201-0003.flac,dev-clean,8842,302201,3,F,"AND NOW THAT IT HATH PLEASED HER TO DENY ME THIS LOVE MY MASTER OF HIS GREAT GOODNESS HATH PLACED ALL MY BEATITUDE THERE WHERE MY HOPE WILL NOT FAIL ME
",AND NOW THAT IT HAS PLEASED HER TO DENY ME THIS LOVE MY MASTER OF HIS GREAT GOODNESS HAVE PLACED ALL MY BEATITUDE THERE WHERE MY HOPE WILL NOT FAIL ME,0.064516129
8842-302201-0004.flac,dev-clean,8842,302201,4,F,"THEN THOSE LADIES BEGAN TO TALK CLOSELY TOGETHER AND AS I HAVE SEEN SNOW FALL AMONG THE RAIN SO WAS THEIR TALK MINGLED WITH SIGHS
",THEN THOSE LADIES BEGAN TO TALK CLOSELY TOGETHER AND AS I HAVE SEEN SNOWFALL AMONG THE RAIN SO IS THERE TALK MINGLED WITH SIZE,0.2
8842-302201-0005.flac,dev-clean,8842,302201,5,F,"AND I DECLARE THAT WHEN I SPEAK THEREOF LOVE SHEDS SUCH PERFECT SWEETNESS OVER ME THAT IF MY COURAGE FAILED NOT CERTAINLY TO HIM MY LISTENERS MUST BE ALL RESIGN'D
",AND I DECLARE THAT WHEN I SPEAK THEIR OF LOVE SHED SUCH PERFECT SWEETNESS OVER ME THAT IF MY COURAGE FAILED NOT CERTAINLY TO HIM MY LISTENERS MUST BE ALL RESIGNED,0.133333333
8842-302201-0006.flac,dev-clean,8842,302201,6,F,"WHATEVER HER SWEET EYES ARE TURNED UPON SPIRITS OF LOVE DO ISSUE THENCE IN FLAME WHICH THROUGH THEIR EYES WHO THEN MAY LOOK ON THEM PIERCE TO THE HEART'S DEEP CHAMBER EVERY ONE
",WHATEVER HER SWEET EYES ARE TURNED UPON SPIRITS OF LOVED TO ISSUE THEM SINCE FLAME WHICH THROUGH THEIR EYES WHO THEN THEY LOOK ON THEM PIERCED TO THE HEARTS DEEP CHAMBER EVERYONE,0.272727273
8842-302201-0007.flac,dev-clean,8842,302201,7,F,"TO HER I WEND ALONG IN WHOSE MUCH STRENGTH MY WEAKNESS IS MADE STRONG
",TELL HER I WENT ALONG AND WHO'S MUCH STRENGTH MY WEAKNESS IS MADE STRONG,0.285714286
8842-302201-0008.flac,dev-clean,8842,302201,8,F,"SO TO THE ROAD THOU SHALT BE RECONCILED AND FIND THE LADY AND WITH THE LADY LOVE
",SO TO THE ROAD. SCHULTZ BE RECONCILED AND FIND THE LADY AND WITH THE LADY LOVE,0.117647059
8842-302201-0009.flac,dev-clean,8842,302201,9,F,"THE SECOND BEGINS HERE AN ANGEL THE THIRD HERE DEAR SONG I KNOW
",THE SECOND BEGINS HERE AN ANGEL THE THIRD HEAR YOUR SONG I KNOW,0.153846154
8842-302201-0010.flac,dev-clean,8842,302201,10,F,"THE FIRST PART IS DIVIDED INTO FOUR
",THE FIRST PART IS DIVIDED INTO FOUR,0
8842-302201-0011.flac,dev-clean,8842,302201,11,F,"IN THE THIRD I SAY WHAT IT IS I PURPOSE TO SPEAK SO AS NOT TO BE IMPEDED BY FAINTHEARTEDNESS
",IN THE THIRD I SAY WHAT IT IS I PURPOSE TO SPEAK SO AS NOT TO BE IMPEDED BY FAINTHEARTEDNESS,0
8842-302201-0012.flac,dev-clean,8842,302201,12,F,"IN THE FOURTH REPEATING TO WHOM I PURPOSE SPEAKING I TELL THE REASON WHY I SPEAK TO THEM
",AND THE FOURTH REPEATING TO WHO MY PURPOSE SPEAKING I TELL THE REASON WHY I SPEAK TO THEM,0.166666667
8842-302201-0013.flac,dev-clean,8842,302201,13,F,"IN THE SECOND I TELL WHAT IS UNDERSTOOD OF HER ON EARTH HERE MY LADY IS DESIRED
",IN THE SECOND I TELL WHAT IS UNDERSTOOD OF HER ON EARTH HERE MY LADY IS DESIRED,0
8842-302201-0014.flac,dev-clean,8842,302201,14,F,"THIS SECOND PART IS DIVIDED INTO TWO FOR IN THE FIRST I SPEAK OF HER AS REGARDS THE NOBLENESS OF HER SOUL RELATING SOME OF HER VIRTUES PROCEEDING FROM HER SOUL IN THE SECOND I SPEAK OF HER AS REGARDS THE NOBLENESS OF HER BODY NARRATING SOME OF HER BEAUTIES HERE LOVE SAITH CONCERNING HER
",THE SECOND PART IS DIVIDED INTO TWO FOR IN THE FIRST I SPEAK OF HER AS REGARDS THE NOBLENESS OF HER SALT REALLY GETTING SOME OF HER VIRTUES PROCEEDING FROM HER SOUL AND THE SECOND I SPEAK OF HER AS REGARDS THE NOBLENESS OF HER BODY NARRATING SEND A FEW DAYS HERE LOVE SAFE CONCERNING HER,0.181818182
8842-302201-0015.flac,dev-clean,8842,302201,15,F,"THIS SECOND PART IS DIVIDED INTO TWO FOR IN THE ONE I SPEAK OF THE EYES WHICH ARE THE BEGINNING OF LOVE IN THE SECOND I SPEAK OF THE MOUTH WHICH IS THE END OF LOVE
",THE SECOND PART IS DIVIDED INTO TWO FOR IN THE ONE I SPEAK OF THE EYES WHICH ARE THE BEGINNING OF LOVE IN THE SECOND I SPEAK OF THE MOUTH WHICH IS THE END OF LOVE,0.027777778
8842-302203-0000.flac,dev-clean,8842,302203,0,F,"AND AT THE FIRST IT SEEMED TO ME THAT I SAW CERTAIN FACES OF WOMEN WITH THEIR HAIR LOOSENED WHICH CALLED OUT TO ME THOU SHALT SURELY DIE AFTER THE WHICH OTHER TERRIBLE AND UNKNOWN APPEARANCES SAID UNTO ME THOU ART DEAD
",IT AT THE FIRST IT SEEMED TO ME THAT I SAW CERTAIN PHASES OF WOMEN WITH HER HAIR LOOSEN WHICH CAUGHT OUT TO ME THOU SHALT SURELY DIE AFTER THE WITCH OTHER TERRIBLE AND UNKNOWN APPEARANCES SAID UNTO ME THAT ARE DEAD,0.19047619
8842-302203-0001.flac,dev-clean,8842,302203,1,F,"AND SO STRONG WAS MY PHANTASY THAT I WEPT AGAIN IN VERY TRUTH AND SAID WITH MY TRUE VOICE O EXCELLENT SOUL HOW BLESSED IS HE THAT NOW LOOKETH UPON THEE
",AND SO STRONG WITH MY FANTASY THAT I WAX AGAIN IN VERY TRUTH AND SAID WITH MY TRUE VOICE O EXCELLENT SAW HOW BLESSED IS HE EVEN A LOOK AT THE PONTE,0.322580645
8842-302203-0002.flac,dev-clean,8842,302203,2,F,"WHEREBY OTHER LADIES WHO WERE ABOUT THE ROOM BECOMING AWARE OF MY DISCOMFORT BY REASON OF THE MOAN THAT SHE MADE WHO INDEED WAS OF MY VERY NEAR KINDRED LED HER AWAY FROM WHERE I WAS AND THEN SET THEMSELVES TO AWAKEN ME THINKING THAT I DREAMED AND SAYING SLEEP NO LONGER AND BE NOT DISQUIETED
",WHERE BUY OTHER LADIES WHO ARE ABOUT THE ROOM BECOMING AWARE OF MY DISCOMFORT BY REASON OF THE MOON THAT SHE MADE WHO INDEED WAS AT MY VERY NEAR KINDRED LET HER AWAY FROM WHERE I WAS AND THEN SET THEMSELVES TO AWAKEN THE THINKING THAT I DREAMED AND SAYING SPEAK NO LONGER AND BE NOT DISQUIETED,0.142857143
8842-302203-0003.flac,dev-clean,8842,302203,3,F,"WHEN BEING AROUSED I OPENED MINE EYES AND KNEW THAT IT HAD BEEN A DECEPTION
",WHEN BEING AROUSED I OPENED MY EYES AND KNEW THAT IT HAD BEEN A DECEPTION,0.066666667
8842-302203-0004.flac,dev-clean,8842,302203,4,F,"AND MY HUE WAS SUCH THAT THEY LOOK'D AT EACH OTHER AND THOUGHT OF DEATH SAYING UNDER THEIR BREATH MOST TENDERLY O LET US COMFORT HIM THEN UNTO ME WHAT DREAM WAS THINE THAT IT HATH SHAKEN THEE SO MUCH
",IN MY HUE WAS SUCH THAT THEY LOOKED AT EACH OTHER AND THOUGHT OF DEATH SAYING UNDER THEIR BREATH MOST TENDERLY I'LL LET US COMFORT HIM THEN ON TO ME WHAT DREAM WAS BUYING THAT IT HAS SHAKEN ME SO MUCH,0.2
8842-302203-0005.flac,dev-clean,8842,302203,5,F,"AND THEREWITHAL SUCH A BEWILDERMENT POSSESS'D ME THAT I SHUT MINE EYES FOR PEACE AND IN MY BRAIN DID CEASE ORDER OF THOUGHT AND EVERY HEALTHFUL THING
",AND THERE WITH ALL SUCH A BEWILDERING IT POSSESSED ME THAT I SHUT MY EYES FOR PEACE AND IN MY BRAIN DID CEASE ORDER OF THOUGHTS AND EVERY HELPFUL THING,0.333333333
8842-302203-0006.flac,dev-clean,8842,302203,6,F,"THEN SAW I MANY BROKEN HINTED SIGHTS IN THE UNCERTAIN STATE I STEPP'D INTO
",THEN SO I MANY BROKEN HITS OF SITES IN THE UNCERTAIN STATE I STEPPED INTO,0.357142857
8842-302203-0007.flac,dev-clean,8842,302203,7,F,"THESE WILDERING PHANTASIES THEN CARRIED ME TO SEE MY LADY DEAD
",BEWILDERING FANTASIES THEN CARRIED ME TO SEE MY LADY DEAD,0.272727273
8842-302203-0008.flac,dev-clean,8842,302203,8,F,"THE SECOND PART BEGINS HERE I WAS A THINKING THE FIRST PART DIVIDES INTO TWO
",THE SECOND PART BEGINS HERE I WASN'T THINKING THE FIRST PART DIVIDES INTO TWO,0.133333333
8842-302203-0009.flac,dev-clean,8842,302203,9,F,"THIS LADY'S RIGHT NAME WAS JOAN BUT BECAUSE OF HER COMELINESS OR AT LEAST IT WAS SO IMAGINED SHE WAS CALLED OF MANY PRIMAVERA SPRING AND WENT BY THAT NAME AMONG THEM
",THIS LADY'S RIGHT NAME WAS JOAN BUT BECAUSE OF HER COMELINESS OR AT LEAST IT WAS SO IMAGINED SHE WAS CALLED OF MANY PRIMAVERA SPRING AND WENT BY THAT NAME AMONG THEM,0
8842-302203-0010.flac,dev-clean,8842,302203,10,F,"AND IN HIS SPEECH HE LAUGH'D AND LAUGH'D AGAIN THEN WHILE IT WAS HIS PLEASURE TO REMAIN I CHANCED TO LOOK THE WAY HE HAD DRAWN NEAR AND SAW THE LADIES JOAN AND BEATRICE APPROACH ME THIS THE OTHER FOLLOWING ONE AND A SECOND MARVEL INSTANTLY
",IT IN HIS SPEECH HE LAUGHED AND LAUGHED AGAIN THEN WHILE IT WAS HIS PLEASURE TO REMAIN I CHANCE TO LOOK THE WAY HE HAD RUN MIRROR AND SAW THE LADIES JOAN AND BEATRICE APPROACHED ME THIS THE OTHER FOLLOWING ONE IN A SECOND MARBLE INSTANTLY,0.195652174
8842-302203-0011.flac,dev-clean,8842,302203,11,F,"THE SECOND PART BEGINS HERE SAYING BE NOW THE THIRD HERE THEN WHILE IT WAS HIS PLEASURE
",THE SECOND PART BEGINS HERE SAYING BEANO THE THIRD HERE THEN WHILE IT WAS HIS PLEASURE,0.117647059
8842-304647-0000.flac,dev-clean,8842,304647,0,F,"HE LIVES THY LOSS HE DIES FROM EVERY LIMB MANGLED BY THEE LIGHTNINGS OF GODHEAD SHINE FROM WHICH THY DARKNESS HATH NOT WHERE TO HIDE
",HE LIVES BY LOS HE DIES FROM EVERY LIMB MANGLED BY THE LIGHTNINGS OF GOD HAD SHINE FROM WHICH BY DARKNESS HAVE NOTS WHERE TO HIDE,0.32
8842-304647-0001.flac,dev-clean,8842,304647,1,F,"QUINCI IMPARA A STUPIRTI
",QUINCY AND PARIS TO PARTY,1.25
8842-304647-0002.flac,dev-clean,8842,304647,2,F,"IN FLESH WAS RAIMENTED HOW HE WAS KILLED AND BURIED FROM THE DEAD HOW HE AROSE TO LIFE WITH VICTORY AND REIGNED IN HEAVEN HOW ALL OF US SHALL BE GLORIOUS LIKE HIM WHOSE HEARTS TO HIS ARE WED HOW THEY WHO DIE FOR LOVE OF REASON GIVE HYPOCRITES TYRANTS SOPHISTS ALL WHO SELL THEIR NEIGHBOURS ILL FOR HOLINESS TO HELL HOW THE DEAD SAINT CONDEMNS THE BAD WHO LIVE HOW ALL HE DOES BECOMES A LAW FOR MEN HOW HE AT LAST TO JUDGE SHALL COME AGAIN
", HOW THE DEAD SINGS CONDEMNS THE BAD WHO LIVE HOW ALL HE DOES BECOMES A LAW FOR MEN HOW HE AT LAST TO JUDGE SHALL COME AGAIN,0.704545455
8842-304647-0003.flac,dev-clean,8842,304647,3,F,"THIS WORLD'S THICK VAPOURS WHELM YOUR EYES UNWORTHY OF THAT GLORIOUS SHOW BLIND TO HIS SPLENDOUR BENT UPON HIS SHAME
",ICE WORLD STICK VAPORS WHELMED YOUR EYES UNWORTHY OF THAT GLORIOUS SHOW BLIND HIS SPLENDOR BENT UPON HIS SHAME,0.35
8842-304647-0004.flac,dev-clean,8842,304647,4,F,"MONEY IS FALSE AND LIGHT UNLESS IT BE BOUGHT BY A MAN'S OWN WORTHY QUALITIES AND BLOOD IS SUCH THAT ITS CORRUPT DISEASE AND IGNORANT PRETENCE ARE FOUL TO SEE
",MONEY IS FALSE AND LIGHT UNLESS IT BE BOUGHT BY A MAN'S OWN WORTHY QUALITIES AND BLOOD IS SUCH THAT ITS CORRUPT DISEASE AND IGNORANT PRETENSE ARE FILE TO SEE,0.066666667
8842-304647-0005.flac,dev-clean,8842,304647,5,F,"IL POPOLO E UNA BESTIA
",THE BUFFALO UNIVERSITY,1
8842-304647-0006.flac,dev-clean,8842,304647,6,F,"THE PEOPLE IS A BEAST OF MUDDY BRAIN THAT KNOWS NOT ITS OWN FORCE AND THEREFORE STANDS LOADED WITH WOOD AND STONE THE POWERLESS HANDS OF A MERE CHILD GUIDE IT WITH BIT AND REIN ONE KICK WOULD BE ENOUGH TO BREAK THE CHAIN BUT THE BEAST FEARS AND WHAT THE CHILD DEMANDS IT DOES NOR ITS OWN TERROR UNDERSTANDS CONFUSED AND STUPEFIED BY BUGBEARS VAIN
",THE PEOPLE IS A BEAST OF MUDDY BRAIN BUT KNOWS NOT ITS OWN FORCE AND THEREFORE STANDS LOADED WITH WOOD AND STONE THE POWERLESS HANDS OF A MERE CHILD GUIDED WITH BIT AND RAIN ONE KICK WOULD BE ENOUGH TO BREAK THE CHAIN BUT THE BEAST FEARS AND WHAT THE CHILD DEMANDS IT DOES NORTH ON TERROR UNDERSTANDS CONFUSED AND STUPEFIED BY BUGBEARS VAIN,0.106060606
8842-304647-0007.flac,dev-clean,8842,304647,7,F,"MOST WONDERFUL
",MOST WONDERFUL,0
8842-304647-0008.flac,dev-clean,8842,304647,8,F,"THAT PENANCE HATH NO BLAME WHICH MAGDALEN FOUND SWEET PURGING OUR SHAME SELF PUNISHMENT IS VIRTUE ALL MEN KNOW
",THAT PENANCE HAVE NO BLAME WHICH MAGDALENE FOUND SWEET PURGING OUR SHAME SELF-PUNISHMENT IS VIRTUE ALL MEN KNOW,0.105263158
8842-304647-0009.flac,dev-clean,8842,304647,9,F,"ORGAN OF RUT NOT REASON IS THE LORD WHO FROM THE BODY POLITIC DOTH DRAIN LUST FOR HIMSELF INSTEAD OF TOIL AND PAIN LEAVING US LEAN AS CRICKETS ON DRY SWARD
",ORGAN OF RATS NOT REASON IS THE LORD WHO FROM THE BODY POLITIC. DRAIN LOST FOR HIMSELF INSTEAD OF TOIL AND PAIN LEAVING US SALINAS CRICKET SUNDRY SWARD,0.258064516
8842-304647-0010.flac,dev-clean,8842,304647,10,F,"WELL TOO IF HE LIKE LOVE WOULD FILCH OUR HOARD WITH PLEASURE TO OURSELVES SLUICING OUR VEIN AND VIGOUR TO PERPETUATE THE STRAIN OF LIFE BY SPILTH OF LIFE WITHIN US STORED
",WELL TO IF HE LIKE LOVED WOULD FILTER HORDE WITH PLEASURE TO OURSELVES SLUICING ARE VAIN AND VIGOR TO PERPETUATE THE STRAIN OF A LIFE BY SPILT OF LIFE WITHIN A STORED,0.34375
8842-304647-0011.flac,dev-clean,8842,304647,11,F,"HEAVEN HELP THAT BODY WHICH A LITTLE MIND HOUSED IN A HEAD LACKING EARS TONGUE AND EYES AND SENSELESS BUT FOR SMELL CAN TYRANNISE
",HEAVEN HELP THAT BODY WHICH A LITTLE MIND HOW'S GOING TO HEAD LACKING EARS TONGUE AND EYES AND SENSELESS BUT FOR SMELL CAN TEARING EYES,0.208333333
8842-304647-0012.flac,dev-clean,8842,304647,12,F,"DUE TO THEE THEIR PRAISE OF MAIDEN PURE OF TEEMING MOTHERHOOD
",DO TO BE THERE PRAISE OF MAIDEN PURE OF TEEMING MOTHERHOOD,0.272727273
8842-304647-0013.flac,dev-clean,8842,304647,13,F,"THOU LIKE ARCTURUS STEADFAST IN THE SKIES WITH TARDY SENSE GUIDEST THY KINGDOM FAIR BEARING ALONE THE LOAD OF LIBERTY
",DIAL LIKE ARCTURUS STEADFAST IN DISGUISE WITH TARDY SENSE GUIDE US TO THY KINGDOM FARE BEARING ALONE THE LOAD OF LIBERTY,0.35
251-118436-0000.flac,dev-clean,251,118436,0,M,"HE WAS YOUNG NO SPEAR HAD TOUCHED HIM NO POISON LURKED IN HIS WINE
",HE WAS YOUNG NO SPEARHEAD TOUCHED HIM NO POISON LURKED IN HIS WINE,0.142857143
251-118436-0001.flac,dev-clean,251,118436,1,M,"I TELL YOU IT IS NOT POISON SHE CRIED
",I TELL YOU IT IS NOT POISONED SHE CRIED,0.111111111
251-118436-0002.flac,dev-clean,251,118436,2,M,"SINCE HIS BIRTH HE HAS BEEN GUARDED SO CLOSELY THAT THE CLEVEREST POISONERS OF THE EAST COULD NOT REACH HIM
",SINCE HIS BIRTH HE HAS BEEN GUARDED SO CLOSELY THAT THE CLEVEREST POISONOUS OF THE EAST COULD NOT REACH HIM,0.05
251-118436-0003.flac,dev-clean,251,118436,3,M,"AS YOU WELL KNOW THERE ARE TEN MEN AND TEN WOMEN WHOSE SOLE DUTY IS TO TASTE HIS FOOD AND WINE AND FIFTY ARMED WARRIORS GUARD HIS CHAMBER AS THEY GUARD IT NOW
",AS YOU WELL KNOW THERE ARE 10 MEN AND 10 WOMEN WHO SOLD DUTY IS TO TASTE HIS FOOD AND WINE AND 50 ARMED WARRIORS GUARD HIS CHAMBER AS THEY GUARD IT NOW,0.060606061
251-118436-0004.flac,dev-clean,251,118436,4,M,"A LOW CONFUSED MOAN WANED FROM HIS MOUTH
",A LITTLE CONFUSED MON WAYNE FROM HIS MOUTH,0.375
251-118436-0005.flac,dev-clean,251,118436,5,M,"THE MAN SHRUGGED HIS BROAD SHOULDERS AND TURNED BACK INTO THE ARABESQUE CHAMBER
",THE MAN SHRUGGED HIS BROAD SHOULDERS AND TURN BACK INTO THE ARABESQUE CHAMBER,0.076923077
251-118436-0006.flac,dev-clean,251,118436,6,M,"THIS MAN WAS CLAD IN A BROWN CAMEL HAIR ROBE AND SANDALS AND A GREEN TURBAN WAS ON HIS HEAD
",THIS MAN WAS CLAD IN A BROWN CAMEL HAIR ROBE AND SANDALS AND A GREEN TURBAN WAS ON HIS HEAD,0
251-118436-0007.flac,dev-clean,251,118436,7,M,"NOT UNTIL THE HEAVENS WERE IN THE PROPER ORDER COULD THEY PERFORM THIS NECROMANCY
",NOT UNTIL THE HEAVENS WERE IN THE PROPER ORDER COULD THEY PERFORM THIS NECROMANCY,0
251-118436-0008.flac,dev-clean,251,118436,8,M,"WITH A LONG STAINED FINGERNAIL HE MAPPED THE CONSTELLATIONS ON THE MARBLE TILED FLOOR
",WITH A LONG STAYING FINGERNAIL HE MET THE CONSTELLATIONS ON THE MARBLE TILED FLOOR,0.142857143
251-118436-0009.flac,dev-clean,251,118436,9,M,"THE SLANT OF THE MOON PRESAGED EVIL FOR THE KING OF VENDHYA THE STARS ARE IN TURMOIL THE SERPENT IN THE HOUSE OF THE ELEPHANT
",THE SLANT OF THE MOON PRESAGED EVIL FOR THE KING OF INDIA THE STARS ARE IN TURMOIL THE SERPENT IN THE HOUSE OF THE ELEPHANT,0.04
251-118436-0010.flac,dev-clean,251,118436,10,M,"POINT OF CONTACT INQUIRED THE OTHER
",POINT OF CONTACT INQUIRER THE OTHER,0.166666667
251-118436-0011.flac,dev-clean,251,118436,11,M,"ALL DISCARDED PORTIONS OF THE HUMAN BODY STILL REMAIN PART OF IT ATTACHED TO IT BY INTANGIBLE CONNECTIONS
",ALL DISCARDED PORTIONS OF THE HUMAN BODY STILL REMAIN PART OF IT ATTACHED TO IT BY INTANGIBLE CONNECTIONS,0
251-118436-0012.flac,dev-clean,251,118436,12,M,"BUT AT THE URGENT ENTREATY OF THE PRINCESS OF KHOSALA WHO LOVED BHUNDA CHAND VAINLY HE GAVE HER A LOCK OF HIS LONG BLACK HAIR AS A TOKEN OF REMEMBRANCE
",MUCH AT THE URGENT AND TREATY OF THE PRINCES OF COOSADA WHO LOVED BONDAGE AND VEINY HE GAVE HER A LOCK OF HIS LONG BLACK HAIR AS A TOKEN OF REMEMBRANCE,0.266666667
251-118436-0013.flac,dev-clean,251,118436,13,M,"BY WHICH A SOUL IS DRAWN FROM ITS BODY AND ACROSS GULFS OF ECHOING SPACE RETURNED THE MAN ON THE MAT
",BY WHICH A SOUL IS DRAWN FROM ITS BODY AND ACROSS GOLF'S OF ECHOING SPACE RETURN THE MAN ON THE MAT,0.095238095
251-118436-0014.flac,dev-clean,251,118436,14,M,"ON THE DAIS UNDER THE GOLDEN DOME THE KING CRIED OUT AGAIN RACKED BY AWFUL PAROXYSMS
",ON THE DAIS UNDER THE GOLDEN DOME THE KINK RIDE OUT AGAIN WRECKED BY AWFUL PAROXYSMS,0.1875
251-118436-0015.flac,dev-clean,251,118436,15,M,"THEY SEEK TO SNAP THE SILVER CORD THAT BINDS ME TO MY DYING BODY
",THEY SEEK TO SNAP THE SILVER CORD THAT BINDS ME TO MY DYING BODY,0
251-118436-0016.flac,dev-clean,251,118436,16,M,"THEY CLUSTER AROUND ME THEIR HANDS ARE TALONED THEIR EYES ARE RED LIKE FLAME BURNING IN DARKNESS
",THEY CLUSTER AROUND ME THEIR HANDS ARE TELLING THEIR EYES ARE RED LIKE FLAME BURNING IN DARKNESS,0.058823529
251-118436-0017.flac,dev-clean,251,118436,17,M,"THEIR FINGERS SEAR ME LIKE FIRE
",THEIR FINGERS SIERRA ME LIKE FIRE,0.166666667
251-118436-0018.flac,dev-clean,251,118436,18,M,"I KNOW NOW WHAT BRINGS ME TO THE PYRE
",I KNOW NOW WHAT BRINGS ME TO THE PYRE,0
251-118436-0019.flac,dev-clean,251,118436,19,M,"THERE THEY STROVE TO BREAK THE SILVER CORD OF LIFE AND THRUST MY SOUL INTO THE BODY OF A FOUL NIGHT WEIRD THEIR SORCERY SUMMONED UP FROM HELL AH
",THERE THEY STROVE TO BREAK THE SILVER CORD OF LIFE AND THRUST MY SOUL INTO THE BODY OF A FILE NIGHT WEIRD AND THEIR SORCERY SUMMONED UP FROM HELL,0.103448276
251-118436-0020.flac,dev-clean,251,118436,20,M,"YOUR CRY AND THE GRIP OF YOUR FINGERS BROUGHT ME BACK BUT I AM GOING FAST
",YOU'LL CRY AND THE GROUP OF YOUR FINGERS BROUGHT ME BACK BUT I AM GOING FAST,0.125
251-118436-0021.flac,dev-clean,251,118436,21,M,"THERE WAS THE OLD IMPERIOUS NOTE IN HIS FAILING WHISPER
",THERE WAS THE OLD IMPERIUS NOTE IN HIS FAILY WHISPERER,0.3
251-118436-0022.flac,dev-clean,251,118436,22,M,"YOU HAVE NEVER DISOBEYED ME OBEY MY LAST COMMAND
",YOU HAVE NEVER DISOBEYED ME OBEY MY LAST COMMAND,0
251-118436-0023.flac,dev-clean,251,118436,23,M,"SEND MY SOUL CLEAN TO ASURA
",SEND MY SOUL CLEANED WHAT'S YOUR AURA,0.666666667
251-136532-0000.flac,dev-clean,251,136532,0,M,"THEY ALSO FOUND A MARTIAN CALENDAR THE YEAR HAD BEEN DIVIDED INTO TEN MORE OR LESS EQUAL MONTHS AND ONE OF THEM HAD BEEN DOMA
",THEY ALSO FOUND A MARTIAN CALENDAR THE YEAR HAD BEEN DIVIDED INTO 10 MORE LESS EQUAL MONTHS AND ONE OF THEM HAD BEEN DOMA,0.04
251-136532-0001.flac,dev-clean,251,136532,1,M,"BILL CHANDLER THE ZOOLOGIST HAD BEEN GOING DEEPER AND DEEPER INTO THE OLD SEA BOTTOM OF SYRTIS
",BILL CHANDLER ZOOLOGIST HAVE BEEN GOING DEEPER AND DEEPER INTO THE OLD SEA BOTTOM OF SEA ARTISTS,0.235294118
251-136532-0002.flac,dev-clean,251,136532,2,M,"THAT TOOK THE CENTER OF INTEREST AWAY FROM ARCHAEOLOGY AND STARTED A NEW BURST OF ACTIVITY
",THAT TOOK THE CENTER OF INTEREST AWAY FROM ARCHAEOLOGY AND STARTED A NEW BURST OF ACTIVITY,0
251-136532-0003.flac,dev-clean,251,136532,3,M,"THE CIVILIAN SPECIALISTS IN OTHER FIELDS AND THE SPACE FORCE PEOPLE WHO HAD BEEN HOLDING TAPE LINES AND MAKING SKETCHES AND SNAPPING CAMERAS WERE ALL FLYING TO LOWER SYRTIS TO FIND OUT HOW MUCH OXYGEN THERE WAS AND WHAT KIND OF LIFE IT SUPPORTED
",THE CIVILIAN SPECIALIST IN OTHER FIELD AND THE SPACE FORCE PEOPLE WHO HAVE BEEN HOLDING TAPE LINES AND MAKING SKETCHES AND SNAPPING CAMERAS WE'RE ALL FLYING TO LOWER CEARTAS TO FIND OUT HOW MUCH OXYGEN THERE WAS AND WHAT KIND OF LIFE IS SUPPORTED,0.136363636
